spec_id,file,pl_name,spec_type,authors,instrument,facility,bibcode,n_points,n_usable,wave_min,wave_max,obs_date_min,obs_date_max
1696,05-49-46-85__TRAPPIST_1_e_3.11990_6044_1.tbl,TRAPPIST-1 e,Transmission,Zhang et al. 2018,Wide Field Camera 3,Hubble Space Telescope satellite,2018AJ....156..178Z,12,12,1.1377,1.6485,,
1697,34-69-61-40__TRAPPIST_1_f_3.11991_6044_1.tbl,TRAPPIST-1 f,Transmission,Zhang et al. 2018,Wide Field Camera 3,Hubble Space Telescope satellite,2018AJ....156..178Z,12,12,1.1408,1.6516,,
1698,78-10-49-76__TRAPPIST_1_e_3.11990_6044_2.tbl,TRAPPIST-1 e,Transmission,Zhang et al. 2018,Wide Field Camera 3,Hubble Space Telescope satellite,2018AJ....156..178Z,12,12,1.1442,1.655,,
1699,34-10-32-36__WASP_121_b_3.11900_6045_1.tbl,WASP-121 b,Transmission,Evans et al. 2018,Wide Field Camera 3,Hubble Space Telescope satellite,2018AJ....156..283E,30,30,0.3199,0.5661,,
1700,19-41-38-85__WASP_121_b_3.11900_6045_2.tbl,WASP-121 b,Transmission,Evans et al. 2018,Wide Field Camera 3,Hubble Space Telescope satellite,2018AJ....156..283E,30,30,0.5407,0.9772,,
1701,61-84-81-64__WASP_52_b_3.11565_6046_1.tbl,WASP-52 b,Transmission,Alam et al. 2018,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,2018AJ....156..298A,36,36,0.33,0.96425,,
1702,81-48-30-33__WASP_52_b_3.11565_6046_2.tbl,WASP-52 b,Transmission,Alam et al. 2018,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,2018AJ....156..298A,36,36,0.33,0.96425,,
1703,55-97-04-51__WASP_52_b_3.11565_6046_3.tbl,WASP-52 b,Transmission,Alam et al. 2018,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,2018AJ....156..298A,2,2,3.6,4.5,,
1704,19-70-88-93__WASP_94_A_b_3.11708_6047_1.tbl,WASP-94 A b,Transmission,Mukherjee et al. 2026,Near Infrared Imager and Slitless Spectrograph (NIRISS),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2026Sci...392..858M,59,59,0.86948,2.79461,,
1705,18-85-42-32__HAT_P_11_b_3.9_6048_1.tbl,HAT-P-11 b,Transmission,Mansfield et al. 2018,Wide Field Camera 3,Hubble Space Telescope satellite,2018ApJ...868L..34M,12,12,0.8617,1.1184,,
1706,87-13-00-94__HAT_P_11_b_3.9_6048_2.tbl,HAT-P-11 b,Transmission,Mansfield et al. 2018,Wide Field Camera 3,Hubble Space Telescope satellite,2018ApJ...868L..34M,11,11,1.0639,1.1126,,
1707,12-26-64-67__HD_189733_b_3.11185_6049_1.tbl,HD 189733 b,Transmission,Morvan et al. 2020,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,2020AJ....159..109M,1,1,8.0,8.0,,
1708,82-46-83-06__HD_189733_b_3.11185_6049_2.tbl,HD 189733 b,Transmission,Morvan et al. 2020,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,2020AJ....159..109M,1,1,8.0,8.0,,
1709,54-20-91-78__HD_189733_b_3.11185_6049_3.tbl,HD 189733 b,Transmission,Morvan et al. 2020,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,2020AJ....159..109M,1,1,8.0,8.0,,
1710,34-35-46-59__HD_189733_b_3.11185_6049_4.tbl,HD 189733 b,Transmission,Morvan et al. 2020,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,2020AJ....159..109M,1,1,8.0,8.0,,
1711,68-46-90-63__HD_189733_b_3.11185_6049_5.tbl,HD 189733 b,Transmission,Morvan et al. 2020,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,2020AJ....159..109M,1,1,8.0,8.0,,
1712,60-72-10-82__HD_189733_b_3.11185_6049_6.tbl,HD 189733 b,Transmission,Morvan et al. 2020,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,2020AJ....159..109M,1,1,8.0,8.0,,
1713,07-29-02-32__HAT_P_11_b_3.9_6050_1.tbl,HAT-P-11 b,Transmission,Chachan et al. 2019,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,2019AJ....158..244C,4,4,0.374,0.539,,
1714,04-71-81-52__HAT_P_11_b_3.9_6050_2.tbl,HAT-P-11 b,Transmission,Chachan et al. 2019,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,2019AJ....158..244C,12,12,0.553,0.9915,,
1715,67-09-26-30__HAT_P_11_b_3.9_6050_3.tbl,HAT-P-11 b,Transmission,Chachan et al. 2019,Wide Field Camera 3,Hubble Space Telescope satellite,2019AJ....158..244C,12,12,0.861,1.119,,
1716,57-91-81-24__HAT_P_11_b_3.9_6050_4.tbl,HAT-P-11 b,Transmission,Chachan et al. 2019,Wide Field Camera 3,Hubble Space Telescope satellite,2019AJ....158..244C,19,19,1.135,1.675,,
1717,62-82-43-70__TOI_199_b_3.13229_6051_1.tbl,TOI-199 b,Transmission,Bello-Arufe et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395M,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2026AJ....171..354B,575,575,2.872,5.168,,
1718,96-28-17-86__TOI_199_b_3.13229_6051_2.tbl,TOI-199 b,Transmission,Bello-Arufe et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395M,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2026AJ....171..354B,25,25,2.89271,5.05035,,
1719,80-05-18-93__KELT_16_b_3.11989_6052_1.tbl,KELT-16 b,Transmission,Bell et al. 2021,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,2021MNRAS.504.3316B,1,1,4.5,4.5,,
1720,62-67-94-53__KELT_16_b_3.11989_6052_2.tbl,KELT-16 b,Eclipse,Bell et al. 2021,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,2021MNRAS.504.3316B,1,1,4.5,4.5,,
1721,55-61-10-33__MASCARA_1_b_3.12076_6052_1.tbl,MASCARA-1 b,Transmission,Bell et al. 2021,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,2021MNRAS.504.3316B,1,1,4.5,4.5,,
1722,80-11-26-38__MASCARA_1_b_3.12076_6052_2.tbl,MASCARA-1 b,Eclipse,Bell et al. 2021,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,2021MNRAS.504.3316B,1,1,4.5,4.5,,
1723,42-24-26-31__WASP_121_b_3.11900_4353_1.tbl,WASP-121 b,Eclipse,Mikal-Evans et al. 2019,Wide Field Camera 3,Hubble Space Telescope satellite,2019MNRAS.488.2222M,17,17,0.81,1.122,2458063.5,2458063.5
1724,62-11-10-71__K2_25_b_3.11841_6076_1.tbl,K2-25 b,Transmission,Thao et al. 2020,Kepler CCD Array,The Kepler Mission,2020AJ....159...32T,1,1,0.66,0.66,,
1725,84-51-89-54__K2_25_b_3.11841_6076_2.tbl,K2-25 b,Transmission,Thao et al. 2020,2048 x 2048 pixel CCD,The MEarth project Fred Lawrence Whipple Observatory (FLWO) and Cerro Tololo Inter-American Observatory (CTIO) 40-cm telescopes,2020AJ....159...32T,1,1,0.85,0.85,,
1726,29-53-29-72__K2_25_b_3.11841_6076_3.tbl,K2-25 b,Transmission,Thao et al. 2020,Sinistro 4k x 4k CCD imagers,Las Cumbres Observatory Global Telescope (LCOGT) 1m telescopes,2020AJ....159...32T,1,1,0.7545,0.7545,,
1727,58-32-59-25__K2_25_b_3.11841_6076_4.tbl,K2-25 b,Transmission,Thao et al. 2020,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,2020AJ....159...32T,2,2,3.6,4.5,,
1728,60-23-55-75__HAT_P_32_A_b_3.11017_6077_1.tbl,HAT-P-32 b,Transmission,Alam et al. 2020,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,2020AJ....160...51A,30,30,0.31,0.985,,
1729,03-63-60-61__HAT_P_32_A_b_3.11017_6077_2.tbl,HAT-P-32 b,Transmission,Alam et al. 2020,Wide Field Camera 3,Hubble Space Telescope satellite,2020AJ....160...51A,19,19,1.133,1.635,,
1730,80-24-35-01__HAT_P_32_A_b_3.11017_6077_3.tbl,HAT-P-32 b,Transmission,Alam et al. 2020,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,2020AJ....160...51A,2,2,3.6,4.5,,
1731,67-67-87-63__XO_3_b_3.11482_6068_1.tbl,XO-3 b,Transmission,Corrales et al. 2021,UVOT,The Neil Gehrels Swift Observatory,2021AJ....162..287C,1,1,0.2246,0.2246,,
1732,67-44-97-92__KELT_3_b_3.11599_6068_1.tbl,KELT-3 b,Transmission,Corrales et al. 2021,UVOT,The Neil Gehrels Swift Observatory,2021AJ....162..287C,1,1,0.2246,0.2246,,
1733,68-32-36-06__WASP_3_b_3.11467_6068_1.tbl,WASP-3 b,Transmission,Corrales et al. 2021,UVOT,The Neil Gehrels Swift Observatory,2021AJ....162..287C,1,0,,,,
1734,46-04-52-39__WASP_62_b_3.11544_6068_1.tbl,WASP-62 b,Transmission,Corrales et al. 2021,UVOT,The Neil Gehrels Swift Observatory,2021AJ....162..287C,1,0,,,,
1735,38-71-74-21__HAT_P_6_b_3.11026_6068_1.tbl,HAT-P-6 b,Transmission,Corrales et al. 2021,UVOT,The Neil Gehrels Swift Observatory,2021AJ....162..287C,1,0,,,,
1736,56-14-92-16__HAT_P_5_b_3.11025_6079_1.tbl,HAT-P-5 b,Eclipse,Wallack et al. 2021,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,2021AJ....162...36W,2,2,3.6,4.5,2455120.5,2455123.5
1737,46-84-90-79__HAT_P_38_b_3.11548_6079_1.tbl,HAT-P-38 b,Eclipse,Wallack et al. 2021,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,2021AJ....162...36W,2,1,3.6,3.6,2457488.5,2457488.5
1738,00-72-74-32__WASP_7_b_3.11478_6079_1.tbl,WASP-7 b,Eclipse,Wallack et al. 2021,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,2021AJ....162...36W,2,2,3.6,4.5,2455359.5,2455374.5
1739,10-02-78-63__WASP_72_b_3.11584_6079_1.tbl,WASP-72 b,Eclipse,Wallack et al. 2021,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,2021AJ....162...36W,2,1,4.5,4.5,2456980.5,2456980.5
1740,97-95-11-59__WASP_127_b_3.11973_6079_1.tbl,WASP-127 b,Eclipse,Wallack et al. 2021,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,2021AJ....162...36W,2,2,3.6,4.5,2457985.5,2457997.5
1741,40-34-41-76__eps_Ind_A_b_3.12456_6080_1.tbl,eps Ind A b,Direct Imaging,Sanghi et al. 2026,Near Infrared Camera (NIRCam),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2026arXiv260308787S,3,2,4.083,4.281,2460915.5,2460915.5
1742,78-74-20-75__eps_Ind_A_b_3.12456_6080_2.tbl,eps Ind A b,Direct Imaging,Sanghi et al. 2026,Mid-Infrared Instrument (MIRI),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2026arXiv260308787S,3,3,18.0,25.5,2460922.5,2460922.5
1743,15-36-14-66__LHS_1140_b_3.12019_6081_1.tbl,LHS 1140 b,Transmission,Edwards et al. 2021,Wide Field Camera 3,Hubble Space Telescope satellite,2021AJ....161...44E,25,25,1.12625,1.62945,,
1744,38-07-35-47__LHS_1140_b_3.12019_6081_2.tbl,LHS 1140 b,Transmission,Edwards et al. 2021,TESS CCD Array,Transiting Exoplanet Survey Satellite,2021AJ....161...44E,1,1,0.8,0.8,,
1745,99-52-63-54__HD_189733_b_3.11185_6069_1.tbl,HD 189733 b,Eclipse,Kilpatrick et al. 2020,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,2020AJ....159...51K,7,7,3.6,3.6,2455558.5,2456853.5
1746,16-69-87-85__HD_189733_b_3.11185_6069_2.tbl,HD 189733 b,Eclipse,Kilpatrick et al. 2020,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,2020AJ....159...51K,7,7,4.5,4.5,2455187.5,2456880.5
1747,11-94-46-73__HD_209458_b_3.11218_6069_1.tbl,HD 209458 b,Eclipse,Kilpatrick et al. 2020,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,2020AJ....159...51K,12,12,3.6,3.6,2455573.5,2457050.5
1748,42-85-77-23__HD_209458_b_3.11218_6069_2.tbl,HD 209458 b,Eclipse,Kilpatrick et al. 2020,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,2020AJ....159...51K,8,8,4.5,4.5,2455217.5,2456912.5
1749,01-83-43-80__WASP_19_b_3.11448_6070_1.tbl,WASP-19 b,Eclipse,Wong et al. 2020,TESS CCD Array,Transiting Exoplanet Survey Satellite,2020AJ....159..104W,1,1,0.7865,0.7865,2458542.5,2458542.5
1750,62-22-70-55__Kepler_79_d_3.24_6082_1.tbl,Kepler-79 d,Transmission,Chachan et al. 2020,Wide Field Camera 3,Hubble Space Telescope satellite,2020AJ....160..201C,18,18,1.135,1.645,,
1751,90-73-42-62__KELT_9_b_3.12026_6072_1.tbl,KELT-9 b,Eclipse,Mansfield et al. 2020,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,2020ApJ...888L..15M,1,1,4.5,4.5,2458416.10367,2458416.10367
1752,62-91-50-80__KELT_9_b_3.12026_6072_2.tbl,KELT-9 b,Transmission,Mansfield et al. 2020,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,2020ApJ...888L..15M,1,1,4.5,4.5,,
1753,25-52-36-25__HAT_P_11_b_3.9_6050_5.tbl,HAT-P-11 b,Transmission,Chachan et al. 2019,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,2019AJ....158..244C,2,2,3.55,4.5,,
1754,23-79-00-87__LHS_3844_b_3.12293_6088_1.tbl,LHS 3844 b,Eclipse,Zieba et al. 2026,Mid-Infrared Instrument (MIRI) - LRS,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2026NatAs.tmp...97Z,12,12,5.3645,12.0635,,
1755,39-74-56-60__HAT_P_30_b_3.11015_6098_1.tbl,HAT-P-30 b,Transmission,Claringbold et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2026MNRAS.546ag143C,61,61,2.77652,5.17966,,
1756,49-44-54-89__HAT_P_30_b_3.11015_6098_2.tbl,HAT-P-30 b,Transmission,Claringbold et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2026MNRAS.546ag143C,241,241,2.76616,5.1661,,
1757,84-82-64-38__HAT_P_30_b_3.11015_6098_3.tbl,HAT-P-30 b,Transmission,Claringbold et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2026MNRAS.546ag143C,61,61,2.77652,5.17966,,
1758,56-39-89-31__HAT_P_30_b_3.11015_6098_4.tbl,HAT-P-30 b,Transmission,Claringbold et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2026MNRAS.546ag143C,241,241,2.76616,5.1661,,
1759,56-48-16-46__TOI_260_b_3.20968_5975_1.tbl,TOI-260 b,Transmission,Meech et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2026AJ....171..274M,106,106,2.873,5.0725,,
1760,22-12-15-30__TOI_260_b_3.20968_5975_2.tbl,TOI-260 b,Transmission,Meech et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2026AJ....171..274M,106,106,2.873,5.0725,,
1761,77-56-66-65__TOI_260_b_3.20968_5975_3.tbl,TOI-260 b,Transmission,Meech et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2026AJ....171..274M,106,106,2.87284,5.07262,,
1762,48-62-40-84__TOI_260_b_3.20968_5975_4.tbl,TOI-260 b,Transmission,Meech et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2026AJ....171..274M,106,106,2.873,5.0725,,
1763,85-91-02-89__TOI_260_b_3.20968_5975_5.tbl,TOI-260 b,Transmission,Meech et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2026AJ....171..274M,106,106,2.87284,5.07262,,
1764,52-47-23-61__TOI_260_b_3.20968_5975_6.tbl,TOI-260 b,Transmission,Meech et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2026AJ....171..274M,106,106,2.87284,5.07262,,
1765,36-65-56-59__HD_15337_c_3.12351_6089_1.tbl,HD 15337 c,Transmission,Wallack et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2026AJ....171..180W,106,106,2.873,5.0725,,
1766,73-47-15-99__HD_15337_c_3.12351_6089_2.tbl,HD 15337 c,Transmission,Wallack et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2026AJ....171..180W,106,106,2.873,5.0725,,
1767,56-77-68-65__HD_15337_c_3.12351_6089_3.tbl,HD 15337 c,Transmission,Wallack et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2026AJ....171..180W,106,106,2.87284,5.07262,,
1768,79-18-69-30__HD_15337_c_3.12351_6089_4.tbl,HD 15337 c,Transmission,Wallack et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2026AJ....171..180W,106,106,2.873,5.0725,,
1769,30-41-34-62__HD_15337_c_3.12351_6089_5.tbl,HD 15337 c,Transmission,Wallack et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2026AJ....171..180W,106,106,2.87284,5.07262,,
1770,38-49-78-42__HD_15337_c_3.12351_6089_6.tbl,HD 15337 c,Transmission,Wallack et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2026AJ....171..180W,106,106,2.87284,5.07262,,
1771,60-05-66-39__WASP_121_b_3.11900_6090_1.tbl,WASP-121 b,Eclipse,Pelletier et al. 2026,Near Infrared Imager and Slitless Spectrograph (NIRISS),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2026A&A...706A...2P,480,480,0.60172,2.82438,2460244.236053,2460244.236053
1772,86-01-15-17__AU_Mic_b_3.12539_6096_1.tbl,AU Mic b,Transmission,Waalkes et al. 2026,Wide Field Camera 3,Hubble Space Telescope satellite,2026arXiv260631281W,42,42,0.80317,1.6285,,
1773,87-91-75-76__WASP_43_b_3.11469_6094_1.tbl,WASP-43 b,Transmission,Weaver et al. 2020,IMACS spectrograph,Magellan I Walter Baade Telescope,2020AJ....159...13W,17,17,0.54329,0.8879,,
1774,00-28-46-87__WASP_100_b_3.11671_6095_1.tbl,WASP-100 b,Eclipse,Jansen &amp; Kipping 2020,TESS CCD Array,Transiting Exoplanet Survey Satellite,2020MNRAS.494.4077J,1,1,0.82,0.82,,
1775,71-60-47-44__KELT_1_b_3.11521_6071_1.tbl,KELT-1 b,Eclipse,Beatty et al. 2020,TESS CCD Array,Transiting Exoplanet Survey Satellite,2020AJ....160..211B,1,1,0.82,0.82,2457307.58499,2457307.58499
1776,43-99-99-90__WASP_6_b_3.11477_6097_1.tbl,WASP-6 b,Transmission,Carter et al. 2020,FORS2,European Southern Observatory (ESO) 8.2m Very Large Telescope (VLT) Antu (UT1) at Paranal Observatory,2020MNRAS.494.5449C,12,12,0.4573,0.6093,,
1777,93-44-08-17__WASP_6_b_3.11477_6097_2.tbl,WASP-6 b,Transmission,Carter et al. 2020,FORS2,European Southern Observatory (ESO) 8.2m Very Large Telescope (VLT) Antu (UT1) at Paranal Observatory,2020MNRAS.494.5449C,12,12,0.4573,0.6093,,
1778,19-77-74-29__WASP_6_b_3.11477_6097_3.tbl,WASP-6 b,Transmission,Carter et al. 2020,FORS2,European Southern Observatory (ESO) 8.2m Very Large Telescope (VLT) Antu (UT1) at Paranal Observatory,2020MNRAS.494.5449C,12,12,0.4573,0.6093,,
1779,96-01-53-24__WASP_6_b_3.11477_6097_4.tbl,WASP-6 b,Transmission,Carter et al. 2020,FORS2,European Southern Observatory (ESO) 8.2m Very Large Telescope (VLT) Antu (UT1) at Paranal Observatory,2020MNRAS.494.5449C,34,34,0.5373,0.8293,,
1780,79-15-59-33__WASP_6_b_3.11477_6097_5.tbl,WASP-6 b,Transmission,Carter et al. 2020,FORS2,European Southern Observatory (ESO) 8.2m Very Large Telescope (VLT) Antu (UT1) at Paranal Observatory,2020MNRAS.494.5449C,34,34,0.5373,0.8293,,
1781,88-88-09-28__WASP_6_b_3.11477_6097_6.tbl,WASP-6 b,Transmission,Carter et al. 2020,FORS2,European Southern Observatory (ESO) 8.2m Very Large Telescope (VLT) Antu (UT1) at Paranal Observatory,2020MNRAS.494.5449C,34,34,0.5373,0.8293,,
1782,17-72-04-92__WASP_6_b_3.11477_6097_7.tbl,WASP-6 b,Transmission,Carter et al. 2020,TESS CCD Array,Transiting Exoplanet Survey Satellite,2020MNRAS.494.5449C,1,1,0.8,0.8,,
1783,29-76-34-78__WASP_6_b_3.11477_6097_8.tbl,WASP-6 b,Transmission,Carter et al. 2020,TESS CCD Array,Transiting Exoplanet Survey Satellite,2020MNRAS.494.5449C,1,1,0.8,0.8,,
1784,03-06-13-33__WASP_6_b_3.11477_6097_9.tbl,WASP-6 b,Transmission,Carter et al. 2020,TESS CCD Array,Transiting Exoplanet Survey Satellite,2020MNRAS.494.5449C,1,1,0.8,0.8,,
1785,62-09-24-69__WASP_6_b_3.11477_6097_10.tbl,WASP-6 b,Transmission,Carter et al. 2020,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,2020MNRAS.494.5449C,7,7,0.3625,0.5575,,
1786,50-30-64-17__WASP_6_b_3.11477_6097_11.tbl,WASP-6 b,Transmission,Carter et al. 2020,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,2020MNRAS.494.5449C,7,7,0.3625,0.5575,,
1787,38-48-54-01__WASP_6_b_3.11477_6097_12.tbl,WASP-6 b,Transmission,Carter et al. 2020,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,2020MNRAS.494.5449C,7,7,0.3625,0.5575,,
1788,24-55-41-87__WASP_6_b_3.11477_6097_13.tbl,WASP-6 b,Transmission,Carter et al. 2020,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,2020MNRAS.494.5449C,10,10,0.5684,0.975,,
1789,96-71-85-42__WASP_6_b_3.11477_6097_14.tbl,WASP-6 b,Transmission,Carter et al. 2020,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,2020MNRAS.494.5449C,10,10,0.5684,0.975,,
1790,80-64-66-22__WASP_6_b_3.11477_6097_15.tbl,WASP-6 b,Transmission,Carter et al. 2020,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,2020MNRAS.494.5449C,10,10,0.5684,0.975,,
1791,48-42-12-74__WASP_6_b_3.11477_6097_16.tbl,WASP-6 b,Transmission,Carter et al. 2020,Wide Field Camera 3,Hubble Space Telescope satellite,2020MNRAS.494.5449C,28,28,1.1401,1.6396,,
1792,38-06-62-10__WASP_6_b_3.11477_6097_17.tbl,WASP-6 b,Transmission,Carter et al. 2020,Wide Field Camera 3,Hubble Space Telescope satellite,2020MNRAS.494.5449C,28,28,1.1401,1.6396,,
1793,33-17-27-03__WASP_6_b_3.11477_6097_18.tbl,WASP-6 b,Transmission,Carter et al. 2020,Wide Field Camera 3,Hubble Space Telescope satellite,2020MNRAS.494.5449C,28,28,1.1401,1.6396,,
1794,45-98-57-67__HAT_P_32_b_3.11017_6099_1.tbl,HAT-P-32 b,Transmission,Baxter et al. 2021,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,2021A&A...648A.127B,2,2,3.6,4.5,,
1795,36-00-38-41__XO_1_b_3.11480_6099_1.tbl,XO-1 b,Transmission,Baxter et al. 2021,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,2021A&A...648A.127B,2,2,3.6,4.5,,
1796,13-35-17-58__HAT_P_1_b_3.11003_6099_1.tbl,HAT-P-1 b,Transmission,Baxter et al. 2021,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,2021A&A...648A.127B,2,2,3.6,4.5,,
1797,40-98-71-63__WASP_17_b_3.11446_6099_1.tbl,WASP-17 b,Transmission,Baxter et al. 2021,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,2021A&A...648A.127B,2,2,3.6,4.5,,
1798,38-18-20-20__WASP_39_b_3.11466_6099_1.tbl,WASP-39 b,Transmission,Baxter et al. 2021,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,2021A&A...648A.127B,2,2,3.6,4.5,,
1799,87-63-56-71__HAT_P_12_b_3.10993_6099_1.tbl,HAT-P-12 b,Transmission,Baxter et al. 2021,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,2021A&A...648A.127B,2,2,3.6,4.5,,
1800,63-83-03-47__HAT_P_18_b_3.11001_6099_1.tbl,HAT-P-18 b,Transmission,Baxter et al. 2021,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,2021A&A...648A.127B,2,2,3.6,4.5,,
1801,67-96-22-39__TrES_2_b_3.237_6099_1.tbl,TrES-2 b,Transmission,Baxter et al. 2021,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,2021A&A...648A.127B,2,2,3.6,4.5,,
1802,89-91-98-77__WASP_4_b_3.11474_6099_1.tbl,WASP-4 b,Transmission,Baxter et al. 2021,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,2021A&A...648A.127B,2,2,3.6,4.5,,
