dd_ppm,dd_err_boot_ppm,k_in,k_eg,depth_ppm,ramp_model,sigma_ppm,chi2_red,n_pts,target,planet,visit,det,bin,wave_lo_um,wave_hi_um,spot_flag,dd_white_ppm,sigma_cal_ppm,sigma_resid_ppm,bias_slope,z_cal,p_cal,fdr_pass,band,ul95_ppm
-36.00042623406411,90.7354801182912,0.0537980241856929,0.0534623884618928,2878.2705378305027,quad_exp,453.2971132355179,1.0621829571107593,2089,K2-18,K2-18 b,jw02372007001,nrs1,1,2.9693409859620177,3.076675760780512,0,17.7893758597919,65.68930883678108,83.47641874443124,1.0765469692498164,-0.5480408741019752,0.5836638373054386,False,cont,144.05933927056898
8.272167304426963,75.1765579367203,0.0538622722663962,0.053939007601214,2905.218163364169,quad,431.6618821128303,1.0445629745942842,2089,K2-18,K2-18 b,jw02372007001,nrs1,2,3.076675760780512,3.1840105355990067,0,17.7893758597919,111.33922144347504,95.23962569033924,1.0798867380386594,0.07429697457177385,0.9407740843220398,False,cont,191.42518657894342
61.7062541761206,64.91316039366438,0.0529975876627357,0.0535765858584277,2839.032881557199,quad,411.1315204526316,1.034837206933416,2089,K2-18,K2-18 b,jw02372007001,nrs1,3,3.1840105355990067,3.291345310417501,0,17.7893758597919,57.65008818451384,76.92003730684578,0.9140677009872976,1.0703583657777707,0.28445803208067344,False,CH4,156.54064923964586
18.50749893058442,49.66246306347749,0.052359947025993,0.0525363831215604,2750.674265249904,quad,408.11880525978034,1.053043113463477,2089,K2-18,K2-18 b,jw02372007001,nrs1,4,3.291345310417501,3.398680085235996,0,17.7893758597919,70.04925322788931,62.78092462074194,0.8719342562614498,0.26420694122711746,0.7916204627307675,False,CH4,133.73852049046235
-39.7146527360546,49.14469476572906,0.053192151122658,0.0528175187633766,2809.7558597581806,quad,422.8817230112925,1.0628255920044765,2089,K2-18,K2-18 b,jw02372007001,nrs1,5,3.398680085235996,3.5060148600544903,0,17.7893758597919,31.469347293185905,44.107147700694966,1.129153052934203,-1.2620106914214284,0.20694493926972835,False,cont,91.48172903334542
-3.446515261124831,41.64613852436973,0.052385731478689,0.0523528255903746,2742.5645182916696,quad,437.0472780009729,1.0979081992665167,2089,K2-18,K2-18 b,jw02372007001,nrs1,6,3.5060148600544903,3.6133496348729848,0,17.7893758597919,44.65359977242455,42.30340619716404,0.9178712631377908,-0.07718336883677622,0.9384776719212741,False,cont,76.90168688676322
-22.615623703722484,56.126458501049456,0.0529369462584266,0.05272290446726,2791.1757256937085,quad,481.1964209483023,1.0216140912812044,2089,K2-18,K2-18 b,jw02372007001,nrs1,7,3.6133496348729848,3.7206844096914793,0,17.7893758597919,55.73393724226339,52.73342791444537,1.0379054880794132,-0.40577832507000633,0.6849054859409558,False,cont,114.29795046724576
-53.3047934627778,48.47399265543078,0.0511268954271632,0.0506029114039627,2587.647938766906,quad,497.90721426321744,0.9997440746388464,2089,K2-18,K2-18 b,jw02372007001,nrs2,0,3.81963302629949,3.989354526768324,0,-2.508767646262986,45.00094357678604,47.27668687698582,0.8968044521943763,-1.1845261282537938,0.23620485969421334,False,cont,127.33134564659085
10.68058918054582,43.43553305533509,0.0497347039714292,0.0498419639290652,2478.811037737548,linear,426.7072315969796,0.9748358680160428,2089,K2-18,K2-18 b,jw02372007001,nrs2,1,3.989354526768324,4.159076027237157,0,-2.508767646262986,46.50920887701428,43.322975030940455,0.9365194078265114,0.22964461100142183,0.8183679385666777,False,cont,87.18823778323431
10.218913996493711,46.65105495431504,0.0518218803539714,0.0519203832556908,2690.5589210166017,quad,468.64797464813967,1.0300520098310886,2089,K2-18,K2-18 b,jw02372007001,nrs2,2,4.159076027237157,4.328797527705991,0,-2.508767646262986,40.69666320151394,54.76147546034439,0.9595603250773738,0.2510995544252277,0.8017371403892676,False,CO2,77.16492496298414
30.23783222556994,62.87777060101837,0.0504495244951818,0.050748323657196,2559.980031725329,quad,622.8721968108113,1.04748843650238,2089,K2-18,K2-18 b,jw02372007001,nrs2,3,4.328797527705991,4.498519028174824,0,-2.508767646262986,79.52428642482549,69.16354833492056,0.8579339678742693,0.38023393336768685,0.7037717723174775,False,CO2,161.05528339440787
33.94663563367718,123.76154480773806,0.0493271953965214,0.0496701000735883,2449.817207068824,quad,770.3356659957758,1.01009863465394,2089,K2-18,K2-18 b,jw02372007001,nrs2,4,4.498519028174824,4.668240528643658,0,-2.508767646262986,143.86222574453498,115.49685280693129,1.0505148852907042,0.23596628967744676,0.8134588285316383,False,CO,270.5999969834372
55.43634575093381,495.2851553714545,0.0533820856639006,0.0538988257346944,2876.7721001205496,quad,1353.0965168455043,1.1732069432116743,2089,K2-18,K2-18 b,jw02372007001,nrs2,5,4.668240528643658,4.837962029112491,0,-2.508767646262986,536.2757095245272,512.0000870911882,0.7754618494601874,0.10337284491233956,0.9176670632869841,False,cont,937.609887918781
-176.8989813338631,108.87328465362378,0.0714447872074003,0.0701958591212961,5049.325596710383,quad_exp,483.0959150629889,1.031524776899357,2496,LHS-1140,LHS 1140 b,jw07073024001,nrs1,0,2.84824423036032,3.140621419575656,0,-9.73997214148703,166.44343161801288,144.10626491250937,0.9554512180437468,-1.0628174366162173,0.28786475055362604,False,cont,450.6984263454943
-173.823125512426,131.33600143187982,0.0710886631260874,0.0698553856158701,4999.780149051308,quad_exp,421.7474392139407,1.097439620871438,2496,LHS-1140,LHS 1140 b,jw07073024001,nrs1,1,3.140621419575656,3.432998608790992,0,-9.73997214148703,104.75066010386124,130.40347034386272,0.899309371715052,-1.6593988557215658,0.09703544672587931,False,CH4,346.13796138327774
