pl_name,spec_type,spec_id_a,spec_id_b,authors_a,authors_b,instrument_a,instrument_b,same_instrument,epoch_class,tested,n,n_interp,offset,offset_err,chi2,dof,p_value,chi2_red,slope,slope_err,p_slope,chi2_red_slope,shared_suspect,significant
WASP-39 b,Transmission,303,828,Ahrer et al. 2023,Carter et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Imager and Slitless Spectrograph (NIRISS),False,unknown,True,13.0,0.0,0.009320638183569497,0.005651147486591518,5.05372301577061,12.0,0.9561604458989091,0.42114358464755086,-0.04004893136619318,0.052755350027172826,0.953818834514768,0.4070384285884664,False,False
HR 8799 d,Direct Imaging,810,811,Wang et al. 2022,Wang et al. 2022,CHARIS integral field spectrograph,CHARIS integral field spectrograph,True,unknown,True,22.0,22.0,1.747354643131524e-17,2.229032587256116e-18,11.290779794576114,21.0,0.9568205868013562,0.5376561806941007,-8.460346202710342e-18,7.564288503598468e-18,0.9674439588389536,0.5019914682103243,False,
WASP-43 b,Eclipse,699,707,Bell et al. 2024,Bell et al. 2024,Mid-Infrared Instrument (MIRI),Mid-Infrared Instrument (MIRI),True,unknown,True,14.0,0.0,-0.004012952165398899,0.002355671440111145,5.670202940398887,13.0,0.9573367749158153,0.4361694569537606,0.00015632297003710153,0.0016696620708352683,0.9321782850902562,0.4717864336230655,False,False
KELT-7 b,Transmission,1050,1052,Ahrer et al. 2025,Ahrer et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,238.0,0.0,-0.00040766487371911097,0.0004831577659140717,200.73147837836362,237.0,0.9580334774613619,0.8469682631998465,0.0017364213242044976,0.000818127289147469,0.9721822255305628,0.8314692860970107,False,False
HD 189733 b,Transmission,488,490,Cubillos et al. 2023,Cubillos et al. 2023,Space Telescope Imaging Spectrograph,Space Telescope Imaging Spectrograph,True,unknown,True,3.0,0.0,0.018143604811672306,0.05081790571697006,0.08364836930232925,2.0,0.9590383794181417,0.04182418465116462,,,,,False,False
WASP-43 b,Eclipse,702,704,Bell et al. 2024,Bell et al. 2024,Mid-Infrared Instrument (MIRI),Mid-Infrared Instrument (MIRI),True,unknown,True,14.0,0.0,-0.008286780131159197,0.002290188170880814,5.600253992137945,13.0,0.9595005423417639,0.43078876862599574,0.002778061391885959,0.0015390647293937517,0.9986724245527917,0.19517606292432801,False,False
WASP-39 b,Transmission,686,687,Powell et al. 2024,Powell et al. 2024,Mid-Infrared Instrument (MIRI) - LRS,Mid-Infrared Instrument (MIRI) - LRS,True,unknown,True,26.0,0.0,-0.0009150373258201864,0.0053643950515084365,14.105650352721625,25.0,0.9598594743717861,0.564226014108865,-0.0012417804587249797,0.003927887578165911,0.9465214675917057,0.5835709559485149,False,False
HD 189733 b,Transmission,37,501,Sing et al. 2016,Changeat et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,24.0,0.0,0.02854915350553059,0.001984504164640099,12.560387971298463,23.0,0.9608880881939906,0.5461038248390636,-0.027770470104122917,0.014585283523212828,0.9936626976361852,0.4061431091619286,False,False
L 98-59 b,Transmission,882,1623,Damiano et al. 2022,Zhou et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,17.0,0.0,0.00437615603723394,0.0009041359495755346,7.523398211836977,16.0,0.9618064740786019,0.47021238823981104,0.003132767749184117,0.006463739391809777,0.9491441384300191,0.4858996750514328,False,False
GJ 1132 b,Transmission,1088,1094,Bennett et al. 2025,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec),False,unknown,True,62.0,1.0,-0.00018271921504746545,0.0007604937844693947,42.8074658880374,61.0,0.9628623700893043,0.7017617358694656,0.002219325008859633,0.0012791739087240656,0.9794212428126505,0.6632892344643064,False,False
GJ 1132 b,Transmission,559,1092,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,60.0,0.0,-0.00012941757588480596,0.0007725432704247815,41.11407321759582,59.0,0.9630554706984177,0.696848698603319,0.0013264524315389381,0.0013158860512085646,0.9647689911710995,0.691343948614024,False,False
WASP-39 b,Transmission,298,638,Nikolov et al. 2016,Jiang et al. 2023,FORS2,OSIRIS,False,unknown,True,26.0,3.0,0.004071682278504672,0.01552667774271648,13.802230663343959,25.0,0.9650711332204696,0.5520892265337584,0.06714873503605294,0.22793933217732976,0.9528182319190304,0.5714769654135854,False,False
GJ 341 b,Transmission,998,1003,Kirk et al. 2024,Kirk et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,unknown,True,53.0,0.0,-0.0005723947578540857,0.0003681994722312669,34.99387074643937,52.0,0.9661647506630912,0.6729590528161418,0.0006331389558438919,0.0012973713420201423,0.9601324312899475,0.6814845174639149,False,False
WASP-43 b,Transmission,703,705,Bell et al. 2024,Bell et al. 2024,Mid-Infrared Instrument (MIRI),Mid-Infrared Instrument (MIRI),True,unknown,True,14.0,0.0,0.0056205691173714075,0.004339963732900512,5.366315222752057,13.0,0.9662194925052323,0.4127934786732351,-0.0019821251308382005,0.0027412048829375847,0.963003915170961,0.4036218982486259,False,False
GJ 1132 b,Transmission,1083,1094,Bennett et al. 2025,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395M,Near Infrared Spectrograph (NIRSpec),False,unknown,True,64.0,0.0,-0.005737427708210724,0.0007826636455653144,44.04770189137071,63.0,0.9667053139367154,0.6991698712915986,-0.0013949818947340633,0.001348331997069791,0.9686561399596393,0.6931823935206711,False,False
WASP-19 b,Eclipse,616,918,Changeat et al. 2022,Tumborang et al. 2024,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,6.0,0.0,-0.011021980292673105,0.008640487379821303,0.9470394115470235,5.0,0.9667233116415547,0.1894078823094047,-0.029041600889812395,0.061292611423823744,0.9485210938788133,0.18063375314688526,False,False
WASP-74 b,Eclipse,520,622,Fu et al. 2021,Changeat et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,25.0,0.0,-0.0017102090775325974,0.0018758181104407412,12.957218667419733,24.0,0.9668202523682474,0.5398841111424889,-0.0025764243694497676,0.01304475982793349,0.9537412474863453,0.5616612984626009,False,False
HD 189733 b,Transmission,488,489,Cubillos et al. 2023,Cubillos et al. 2023,Space Telescope Imaging Spectrograph,Space Telescope Imaging Spectrograph,True,unknown,True,10.0,0.0,0.008167606167797627,0.04964484930886097,2.908890389764636,9.0,0.9677977400787635,0.3232100433071818,0.33208446306776235,3.1508317980274794,0.9406074542687469,0.36222276417889954,False,False
TOI-1685 b,Transmission,1028,1571,Luque et al. 2025,Fisher et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,29.0,29.0,-0.00011007385074138268,0.0014411489425109486,15.821594594749627,28.0,0.968388188714959,0.5650569498124867,-0.005147501177530976,0.0042135254241944,0.9778290179791369,0.5307088196047793,False,False
CoRoT-1 b,Transmission,371,884,Ranjan et al. 2014,Glidic et al. 2022,WFC3,Wide Field Camera 3,False,unknown,True,8.0,0.0,0.15850275582109646,0.028753248730160406,1.8218841265325512,7.0,0.969037799403383,0.2602691609332216,0.25336148598616387,0.23804822355084856,0.9947235129734533,0.11484819562102204,False,False
WASP-39 b,Transmission,77,303,Feinstein et al. 2023,Ahrer et al. 2023,Near Infrared Imager and Slitless Spectrograph (NIRISS),Near Infrared Camera (NIRCam),False,unknown,True,25.0,2.0,-0.00502034123607049,0.005379914998646853,12.817035335446322,24.0,0.9690410793869476,0.5340431389769301,0.02205615718405685,0.05129991480593637,0.9595202917802881,0.5492253206846749,False,False
WASP-17 b,Transmission,252,576,Mandell et al. 2013,Panek et al. 2023,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,17.0,17.0,-0.02593493663009946,0.006373321747253869,7.099246233691623,16.0,0.9713003522693108,0.44370288960572646,-0.003756146058731703,0.04773107053003756,0.9550159235798051,0.47287023315377635,False,False
HR 8799 e,Direct Imaging,815,816,Wang et al. 2022,Wang et al. 2022,CHARIS integral field spectrograph,CHARIS integral field spectrograph,True,unknown,True,22.0,22.0,1.9813754472440272e-17,5.489351285197718e-18,10.469256209736523,21.0,0.9721527256298083,0.49853600998745345,1.0952819174183694e-18,2.0847367977857564e-17,0.9589033607131243,0.523324797684142,False,
TrES-2 b,Transmission,140,676,Ranjan et al. 2014,Edwards et al. 2023,WFC3,Wide Field Camera 3,False,unknown,True,8.0,0.0,-0.013183304499173381,0.011420407867648356,1.737763999174121,7.0,0.9729209234772163,0.24825199988201727,-0.08910167094677551,0.08924995265252507,0.9935611392356294,0.1235140133271957,False,False
GJ 1132 b,Transmission,1089,1091,Bennett et al. 2025,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395M,False,unknown,True,62.0,1.0,0.0044360595521572305,0.0010041682965464234,41.5950024037615,61.0,0.9729267377304188,0.6818852853075655,0.000544664337205277,0.001650409339080153,0.9672167612472595,0.6914348450704356,False,False
GJ 1132 b,Transmission,1081,1091,Bennett et al. 2025,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395M,False,unknown,True,62.0,1.0,0.0018579337379022334,0.0010213805777404964,41.51089204578774,61.0,0.9735373904707129,0.6805064269801269,-0.0003512603171817378,0.0016925885282395151,0.9673730814600366,0.6911303996263135,False,False
HAT-P-2 b,Eclipse,589,979,Changeat et al. 2022,Jacobs et al. 2025,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,15.0,15.0,-3.785674934210801e-05,0.0009908528128596667,5.682729714389916,14.0,0.9738657928641834,0.40590926531356547,-0.00012410020409083045,0.00722733933473452,0.9569509847682277,0.4371103748644518,False,False
GJ 1132 b,Transmission,1080,1092,Bennett et al. 2025,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec),False,unknown,True,62.0,1.0,-0.0005287498935336892,0.0007706236772652385,41.37684210144814,61.0,0.9744884932241589,0.6783088869089859,0.0014782914847826102,0.0013085717099828962,0.9775449536473186,0.6683437237202003,False,False
GJ 3090 b,Transmission,1550,1554,Ahrer et al. 2025,Ahrer et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,55.0,0.0,7.815104535768849e-07,0.0012310362994912927,35.65418260645013,54.0,0.9744902493357664,0.6602626408601876,0.004870440511680747,0.002062993053966233,0.995299928101336,0.5675569135439401,False,False
GJ 486 b,Transmission,225,354,Moran et al. 2023,Moran et al. 2023,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,45.0,11.0,-0.005486045313906781,0.00035255418244281903,27.63128168334327,44.0,0.9745115031969025,0.627983674621438,0.0014620809404404151,0.0006310686821183494,0.9962708021110588,0.5177573283821958,False,False
WASP-74 b,Transmission,519,585,Fu et al. 2021,Changeat et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,25.0,0.0,0.02295695491630177,0.002003435706353952,12.425942275520569,24.0,0.9746703257757569,0.5177475948133571,-0.016708860248590838,0.014065899809693014,0.9830364573962458,0.4789060697516069,False,False
GJ 1132 b,Transmission,1083,1093,Bennett et al. 2025,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395M,Near Infrared Spectrograph (NIRSpec),False,unknown,True,58.0,0.0,-0.003916781054589471,0.0008006143070971123,38.04646726891808,57.0,0.9748577434501742,0.6674818819108435,-0.0012347628950267354,0.0014355351105891495,0.9743007832152835,0.6661897211098138,False,False
WASP-17 b,Transmission,255,914,Sedaghati et al. 2016,Louie et al. 2025,FORS2,Near Infrared Imager and Slitless Spectrograph (NIRISS),False,unknown,True,24.0,3.0,0.008213832247463235,0.003827323041007909,11.692102137587447,23.0,0.9749514106031665,0.5083522668516282,-0.05271457411604322,0.08461975787949719,0.9701371772582486,0.5138193267393303,False,False
WASP-17 b,Transmission,541,1012,Saba et al. 2022,Alderson et al. 2022,Space Telescope Imaging Spectrograph,Space Telescope Imaging Spectrograph,True,unknown,True,9.0,0.0,0.07804085545331638,0.015060934923054851,2.1775340216020833,8.0,0.9750796108853342,0.2721917527002604,-0.2179063252616231,0.30233900346372344,0.976327518886864,0.23686785269396554,False,False
L 98-59 b,Transmission,875,882,Damiano et al. 2022,Damiano et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,18.0,0.0,-0.0011377939765117877,0.0010376152108169901,7.550524318617598,17.0,0.975237839919884,0.444148489330447,-0.001857894307684853,0.007256493875046668,0.9627431102225352,0.46781074731442884,False,False
WASP-39 b,Transmission,638,837,Jiang et al. 2023,Carter et al. 2024,OSIRIS,Near Infrared Spectrograph (NIRSpec),False,unknown,True,18.0,0.0,0.021235354736809056,0.01529287370462251,7.538556663245663,17.0,0.9754448684160307,0.44344450960268605,-0.09133430238121795,0.25672931839440083,0.9644793281148386,0.4632494193399003,False,False
WASP-74 b,Eclipse,515,622,Mansfield et al. 2021,Changeat et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,13.0,0.0,-0.0006471017159044501,0.0020224135216942198,4.363716961721092,12.0,0.9759436037774035,0.36364308014342434,-0.010085562923077546,0.014932669054587478,0.9725437430280143,0.35523166747466545,False,False
WASP-17 b,Transmission,255,1013,Sedaghati et al. 2016,Alderson et al. 2022,FORS2,Space Telescope Imaging Spectrograph,False,unknown,True,7.0,1.0,-0.00037338453200650617,0.020208230693936794,1.2155108222329793,6.0,0.9761116545394928,0.20258513703882988,-0.12507161593940394,0.3699742317597459,0.9539947732639896,0.22024593623988165,False,False
WASP-39 b,Transmission,77,833,Feinstein et al. 2023,Carter et al. 2024,Near Infrared Imager and Slitless Spectrograph (NIRISS),Near Infrared Camera (NIRCam),False,unknown,True,14.0,0.0,0.00249005147449774,0.005270714865977195,4.935521271729284,13.0,0.9765852034857906,0.3796554824407142,-0.0017565830035462737,0.049869420006599975,0.9601380388193963,0.411190047183277,False,False
TOI-1685 b,Transmission,1027,1570,Luque et al. 2025,Fisher et al. 2026,Near Infrared Spectrograph (NIRSpec) - G395H,Near Infrared Spectrograph (NIRSpec) - G395H,True,unknown,True,29.0,29.0,0.0009094940926150404,0.0012957518787277847,15.163319773184334,28.0,0.976660047194461,0.5415471347565833,-0.007604936176595066,0.0036911342956724613,0.997409498960393,0.40438447293706,False,False
WASP-117 b,Transmission,341,510,Anisman et al. 2020,Carone et al. 2021,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,17.0,1.0,0.007185276347671722,0.0013196443355745332,6.8149788728511895,16.0,0.9766645526516202,0.42593617955319935,0.00492902971504865,0.009351731726241437,0.9692451981937179,0.4358116454567968,False,False
GJ 1132 b,Transmission,559,1093,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,54.0,0.0,-0.0003389407586639884,0.0007851360629004239,34.4200745080574,53.0,0.9775790599043767,0.6494353680765547,0.0008618474995154217,0.001389776805017986,0.9744808714568571,0.6545290123494305,False,False
TOI-270 d,Transmission,494,672,Mikal-Evans et al. 2023,Edwards et al. 2023,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,24.0,0.0,0.002823385612047786,0.0018196770591085143,11.453234985216321,23.0,0.9780699753202478,0.49796673848766615,0.010762050876074517,0.012985858779691859,0.9779239316942523,0.48938208260445876,False,False
HD 189733 b,Transmission,35,501,Gibson et al. 2012,Changeat et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,3.0,0.0,-0.022813962638336262,0.007058881876774758,0.04377498017962439,2.0,0.9783503029639471,0.021887490089812195,,,,,False,False
55 Cnc e,Eclipse,853,858,Patel et al. 2024,Patel et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,independent,True,28.0,28.0,0.010551679442488962,0.00047831380947801295,14.23980465591327,27.0,0.9788016657760497,0.5274001724412322,0.00016104386862947343,0.001897290259051176,0.9698066411828126,0.5474076874640432,False,False
GJ 341 b,Transmission,998,1007,Kirk et al. 2024,Kirk et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,unknown,True,52.0,0.0,0.0011823343095645979,0.000397940114769481,32.61062258458314,51.0,0.9789939731697551,0.6394239722467282,0.0018991469540171405,0.001388480809646868,0.9854065772789515,0.6147955885990035,False,False
HAT-P-11 b,Transmission,1705,1715,Mansfield et al. 2018,Chachan et al. 2019,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,10.0,0.0,-0.004376023434756349,0.0007177648935821827,2.5660195762579416,9.0,0.9790549502138298,0.2851132862508824,-0.007972954884250889,0.011549681957332686,0.9781450706282415,0.2611850564577761,False,False
WASP-121 b,Transmission,993,994,Gapp et al. 2025,Gapp et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,349.0,349.0,-0.007520128630365898,0.002183489860385366,296.4089857552472,348.0,0.9791206561080442,0.8517499590668024,-0.003432459151697113,0.003633714975361969,0.9790559417925734,0.8516331111443365,False,False
55 Cnc e,Eclipse,854,855,Patel et al. 2024,Patel et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,independent,True,28.0,28.0,-0.0014618540244912953,0.0006877646036898054,14.191250867929613,27.0,0.9793167314782693,0.525601883997393,0.0021279870514019287,0.0026223951537814195,0.978657455374825,0.52049123936162,False,False
GJ 341 b,Transmission,1001,1007,Kirk et al. 2024,Kirk et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,unknown,True,55.0,1.0,0.0017701723053979764,0.00036300057571573115,34.90194323473492,54.0,0.9797127330307774,0.6463322821247208,0.0028562784299405756,0.0012342260371812205,0.996251581488873,0.5574773507085005,False,False
GJ 1132 b,Transmission,556,559,May et al. 2023,May et al. 2023,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,59.0,0.0,0.003091358595345107,0.0009430933548214364,38.096277702455644,58.0,0.979892542331542,0.6568323741802697,-0.0015689175054409117,0.0016272268332593106,0.9806184315878662,0.6520466802704855,False,False
